wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,phi,GSV1,GSV2,GSV3,nw
1302,1.3966,0,0,0,1.35,2.73,0,0,0,0,0,0,0.16488,0.95775,-0.11563,1.32
1303,1.3965,0,0,0,1.37,2.72,0,0,0,0,0,0,0.16387,0.9576,-0.11454,1.32
1304,1.3964,0,0,0,1.39,2.71,0,0,0,0,0,0,0.16287,0.95744,-0.11346,1.32
1305,1.3963,0,0,0,1.42,2.7,0,0,0,0,0,0,0.16189,0.95727,-0.11237,1.32
1306,1.3962,0,0,0,1.44,2.7,0,0,0,0,0,0,0.16093,0.95711,-0.11129,1.32
1307,1.3961,0,0,0,1.47,2.69,0,0,0,0,0,0,0.15999,0.95694,-0.11022,1.32
1308,1.396,0,0,0,1.49,2.69,0,0,0,0,0,0,0.15906,0.95679,-0.10918,1.32
1309,1.3959,0,0,0,1.51,2.69,0,0,0,0,0,0,0.15814,0.95665,-0.10816,1.32
1310,1.3958,0,0,0,1.53,2.68,0,0,0,0,0,0,0.15724,0.95654,-0.10718,1.32
1311,1.3957,0,0,0,1.56,2.68,0,0,0,0,0,0,0.15636,0.95645,-0.10623,1.32
1312,1.3956,0,0,0,1.58,2.68,0,0,0,0,0,0,0.15549,0.95638,-0.10531,1.32
1313,1.3955,0,0,0,1.61,2.68,0,0,0,0,0,0,0.15464,0.95632,-0.10442,1.32
1314,1.3954,0,0,0,1.64,2.67,0,0,0,0,0,0,0.15379,0.95628,-0.10354,1.32
1315,1.3953,0,0,0,1.67,2.67,0,0,0,0,0,0,0.15296,0.95623,-0.10267,1.32
1316,1.3952,0,0,0,1.7,2.67,0,0,0,0,0,0,0.15213,0.95618,-0.1018,1.32
1317,1.3951,0,0,0,1.73,2.67,0,0,0,0,0,0,0.1513,0.95612,-0.10093,1.32
1318,1.395,0,0,0,1.76,2.67,0,0,0,0,0,0,0.15049,0.95604,-0.10004,1.32
1319,1.3948,0,0,0,1.79,2.67,0,0,0,0,0,0,0.14967,0.95594,-0.09913,1.32
1320,1.3947,0,0,0,1.83,2.68,0,0,0,0,0,0,0.14885,0.9558,-0.09819,1.32
1321,1.3946,0,0,0,1.87,2.67,0,0,0,0,0,0,0.14803,0.95563,-0.09722,1.32
1322,1.3945,0,0,0,1.91,2.68,0,0,0,0,0,0,0.14722,0.95543,-0.09621,1.32
1323,1.3944,0,0,0,1.94,2.68,0,0,0,0,0,0,0.1464,0.9552,-0.09518,1.32
1324,1.3943,0,0,0,1.97,2.68,0,0,0,0,0,0,0.14559,0.95495,-0.09414,1.32
1325,1.3942,0,0,0,2.01,2.67,0,0,0,0,0,0,0.14477,0.95469,-0.09308,1.32
1326,1.3941,0,0,0,2.05,2.66,0,0,0,0,0,0,0.14396,0.95441,-0.09201,1.32
1327,1.394,0,0,0,2.1,2.67,0,0,0,0,0,0,0.14316,0.95413,-0.09094,1.32
1328,1.3939,0,0,0,2.15,2.67,0,0,0,0,0,0,0.14236,0.95385,-0.08988,1.32
1329,1.3938,0,0,0,2.2,2.67,0,0,0,0,0,0,0.14157,0.95358,-0.08883,1.32
1330,1.3937,0,0,0,2.24,2.66,0,0,0,0,0,0,0.14078,0.95332,-0.0878,1.32
1331,1.3936,0,0,0,2.28,2.66,0,0,0,0,0,0,0.14,0.95307,-0.08679,1.32
1332,1.3935,0,0,0,2.31,2.67,0,0,0,0,0,0,0.13922,0.95283,-0.08579,1.32
1333,1.3934,0,0,0,2.36,2.67,0,0,0,0,0,0,0.13845,0.9526,-0.0848,1.32
1334,1.3933,0,0,0,2.42,2.68,0,0,0,0,0,0,0.13767,0.95236,-0.0838,1.32
1335,1.3932,0,0,0,2.48,2.69,0,0,0,0,0,0,0.13688,0.95212,-0.0828,1.32
1336,1.3931,0,0,0,2.54,2.68,0,0,0,0,0,0,0.13608,0.95186,-0.08177,1.32
1337,1.393,0,0,0,2.59,2.7,0,0,0,0,0,0,0.13527,0.95158,-0.08071,1.32
1338,1.3929,0,0,0,2.63,2.71,0,0,0,0,0,0,0.13443,0.95128,-0.07961,1.32
1339,1.3928,0,0,0,2.67,2.72,0,0,0,0,0,0,0.13357,0.95094,-0.07847,1.32
1340,1.3927,0,0,0,2.7,2.72,0,0,0,0,0,0,0.13268,0.95056,-0.07727,1.32
1341,1.3926,0,0,0,2.74,2.73,0,0,0,0,0,0,0.13177,0.95014,-0.076,1.32
1342,1.3925,0,0,0,2.78,2.74,0,0,0,0,0,0,0.13082,0.94965,-0.07464,1.32
1343,1.3924,0,0,0,2.83,2.74,0,0,0,0,0,0,0.12986,0.94906,-0.07318,1.32
1344,1.3923,0,0,0,2.89,2.75,0,0,0,0,0,0,0.1289,0.94835,-0.07159,1.32
1345,1.3922,0,0,0,2.96,2.76,0,0,0,0,0,0,0.12793,0.94749,-0.06986,1.32
1346,1.3921,0,0,0,3.03,2.78,0,0,0,0,0,0,0.12698,0.94646,-0.06795,1.32
1347,1.392,0,0,0,3.1,2.79,0,0,0,0,0,0,0.12604,0.94522,-0.06586,1.32
1348,1.3919,0,0,0,3.15,2.82,0,0,0,0,0,0,0.12513,0.94377,-0.06355,1.32
1349,1.3918,0,0,0,3.18,2.84,0,0,0,0,0,0,0.12425,0.94206,-0.06102,1.32
1350,1.3917,0,0,0,3.23,2.87,0,0,0,0,0,0,0.12342,0.94007,-0.05823,1.32
1351,1.3916,0,0,0,3.27,2.88,0,0,0,0,0,0,0.12264,0.93779,-0.05519,1.32
1352,1.3915,0,0,0,3.32,2.9,0,0,0,0,0,0,0.1219,0.93526,-0.05191,1.32
1353,1.3914,0,0,0,3.36,2.92,0,0,0,0,0,0,0.12121,0.93251,-0.04846,1.32
1354,1.3913,0,0,0,3.41,2.94,0,0,0,0,0,0,0.12057,0.92959,-0.04487,1.32
1355,1.3912,0,0,0,3.45,2.95,0,0,0,0,0,0,0.11996,0.92655,-0.04118,1.32
1356,1.3911,0,0,0,3.5,2.97,0,0,0,0,0,0,0.1194,0.92342,-0.03745,1.32
1357,1.391,0,0,0,3.54,2.98,0,0,0,0,0,0,0.11886,0.92026,-0.03371,1.32
1358,1.3909,0,0,0,3.6,2.98,0,0,0,0,0,0,0.11836,0.91711,-0.03002,1.32
1359,1.3908,0,0,0,3.65,2.94,0,0,0,0,0,0,0.11789,0.91401,-0.02641,1.32
1360,1.3907,0,0,0,3.7,2.89,0,0,0,0,0,0,0.11744,0.91101,-0.02293,1.32
1361,1.3906,0,0,0,3.75,2.86,0,0,0,0,0,0,0.11701,0.90813,-0.01961,1.32
1362,1.3905,0,0,0,3.8,2.88,0,0,0,0,0,0,0.1166,0.9053,-0.01637,1.32
1363,1.3904,0,0,0,3.87,2.89,0,0,0,0,0,0,0.11619,0.90245,-0.01312,1.32
1364,1.3903,0,0,0,3.93,2.89,0,0,0,0,0,0,0.11577,0.8995,-0.00977,1.32
1365,1.3902,0,0,0,3.99,2.89,0,0,0,0,0,0,0.11533,0.89634,-0.00623,1.32
1366,1.3901,0,0,0,4.06,2.9,0,0,0,0,0,0,0.11486,0.89291,-0.0024,1.32
1367,1.39,0,0,0,4.13,2.89,0,0,0,0,0,0,0.11436,0.88912,0.00181,1.32
1368,1.3899,0,0,0,4.22,2.88,0,0,0,0,0,0,0.1138,0.88488,0.0065,1.32
1369,1.3898,0,0,0,4.3,2.9,0,0,0,0,0,0,0.11318,0.88011,0.01174,1.32
1370,1.3897,0,0,0,4.39,2.93,0,0,0,0,0,0,0.11249,0.87472,0.01765,1.32
1371,1.3895,0,0,0,4.5,2.97,0,0,0,0,0,0,0.11173,0.86866,0.02428,1.32
1372,1.3894,0,0,0,4.63,3.01,0,0,0,0,0,0,0.11088,0.86192,0.03163,1.32
1373,1.3893,0,0,0,4.74,3.05,0,0,0,0,0,0,0.10996,0.85453,0.03967,1.32
1374,1.3892,0,0,0,4.9,3.08,0,0,0,0,0,0,0.10897,0.84653,0.04836,1.32
1375,1.3891,0,0,0,5.09,3.11,0,0,0,0,0,0,0.10791,0.83793,0.05769,1.32
1376,1.389,0,0,0,5.26,3.13,0,0,0,0,0,0,0.10677,0.82876,0.06761,1.32
1377,1.3889,0,0,0,5.48,3.13,0,0,0,0,0,0,0.10558,0.81905,0.0781,1.32
1378,1.3888,0,0,0,5.72,3.1,0,0,0,0,0,0,0.10432,0.80882,0.08912,1.32
1379,1.3887,0,0,0,6.01,3.05,0,0,0,0,0,0,0.103,0.79811,0.10065,1.32
1380,1.3886,0,0,0,6.24,2.98,0,0,0,0,0,0,0.10163,0.78692,0.11266,1.32
1381,1.3885,0,0,0,6.58,2.94,0,0,0,0,0,0,0.1002,0.77533,0.12509,1.32
1382,1.3884,0,0,0,6.93,2.92,0,0,0,0,0,0,0.09874,0.76343,0.13781,1.32
1383,1.3883,0,0,0,7.31,2.93,0,0,0,0,0,0,0.09727,0.75139,0.15065,1.32
1384,1.3882,0,0,0,7.63,2.95,0,0,0,0,0,0,0.0958,0.73933,0.16347,1.32
1385,1.3881,0,0,0,8.09,2.98,0,0,0,0,0,0,0.09435,0.72742,0.17611,1.32
1386,1.388,0,0,0,8.55,3.03,0,0,0,0,0,0,0.09294,0.71578,0.18839,1.32
1387,1.3878,0,0,0,9.03,3.05,0,0,0,0,0,0,0.09159,0.70457,0.20018,1.32
1388,1.3877,0,0,0,9.59,3.07,0,0,0,0,0,0,0.09032,0.69392,0.2113,1.32
1389,1.3876,0,0,0,10,3.09,0,0,0,0,0,0,0.08916,0.68399,0.22161,1.32
1390,1.3875,0,0,0,10.6,3.1,0,0,0,0,0,0,0.0881,0.67491,0.23094,1.32
1391,1.3874,0,0,0,11.2,3.09,0,0,0,0,0,0,0.08718,0.66677,0.23919,1.32
1392,1.3873,0,0,0,11.8,3.09,0,0,0,0,0,0,0.08638,0.65947,0.24649,1.32
1393,1.3872,0,0,0,12.5,3.08,0,0,0,0,0,0,0.08567,0.65282,0.25302,1.32
1394,1.3871,0,0,0,13.2,3.09,0,0,0,0,0,0,0.08503,0.64667,0.25896,1.32
1395,1.387,0,0,0,13.7,3.07,0,0,0,0,0,0,0.08445,0.64084,0.2645,1.32
1396,1.3869,0,0,0,14.3,3.07,0,0,0,0,0,0,0.0839,0.63517,0.26983,1.32
1397,1.3868,0,0,0,15.1,3.07,0,0,0,0,0,0,0.08336,0.62948,0.27511,1.32
1398,1.3867,0,0,0,15.8,3.07,0,0,0,0,0,0,0.08281,0.62361,0.28054,1.32
1399,1.3866,0,0,0,16.5,3.09,0,0,0,0,0,0,0.08222,0.61739,0.28629,1.32
1400,1.3865,0,0,0,17.1,3.09,0,0,0,0,0,0,0.08159,0.61065,0.29256,1.32
1401,1.3864,0,0,0,17.8,3.11,0,0,0,0,0,0,0.08089,0.60327,0.29947,1.32
1402,1.3862,0,0,0,18.5,3.14,0,0,0,0,0,0,0.08013,0.59537,0.30692,1.32
1403,1.3861,0,0,0,19.2,3.15,0,0,0,0,0,0,0.07934,0.58708,0.31476,1.32
1404,1.386,0,0,0,19.8,3.16,0,0,0,0,0,0,0.07854,0.57858,0.32284,1.32
1405,1.3859,0,0,0,20.3,3.19,0,0,0,0,0,0,0.07774,0.57001,0.33101,1.32
1406,1.3858,0,0,0,20.9,3.23,0,0,0,0,0,0,0.07697,0.56152,0.33912,1.32
1407,1.3857,0,0,0,21.5,3.27,0,0,0,0,0,0,0.07624,0.55329,0.34703,1.32
1408,1.3856,0,0,0,22,3.3,0,0,0,0,0,0,0.07558,0.54545,0.35457,1.32
1409,1.3854,0,0,0,22.6,3.36,0,0,0,0,0,0,0.075,0.53817,0.36159,1.32
1410,1.3853,0,0,0,23.1,3.42,0,0,0,0,0,0,0.07453,0.5316,0.36796,1.32
1411,1.3852,0,0,0,23.6,3.48,0,0,0,0,0,0,0.07419,0.52589,0.37351,1.32
1412,1.3851,0,0,0,24.1,3.53,0,0,0,0,0,0,0.074,0.52113,0.37815,1.32
1413,1.385,0,0,0,24.5,3.58,0,0,0,0,0,0,0.074,0.5174,0.38174,1.32
1414,1.3849,0,0,0,24.9,3.63,0,0,0,0,0,0,0.07422,0.51479,0.38419,1.32
1415,1.3847,0,0,0,25.3,3.71,0,0,0,0,0,0,0.07469,0.51338,0.38537,1.32
1416,1.3846,0,0,0,25.7,3.78,0,0,0,0,0,0,0.07544,0.51325,0.38519,1.32
1417,1.3845,0,0,0,26.1,3.85,0,0,0,0,0,0,0.07651,0.5145,0.38352,1.32
1418,1.3844,0,0,0,26.4,3.93,0,0,0,0,0,0,0.07793,0.51719,0.38025,1.32
1419,1.3843,0,0,0,26.7,3.99,0,0,0,0,0,0,0.07972,0.52142,0.37529,1.32
1420,1.3841,0,0,0,27,4.07,0,0,0,0,0,0,0.08192,0.52727,0.3685,1.32
1421,1.384,0,0,0,27.3,4.16,0,0,0,0,0,0,0.08454,0.53476,0.35986,1.32
1422,1.3839,0,0,0,27.6,4.24,0,0,0,0,0,0,0.08751,0.54365,0.34965,1.32
1423,1.3838,0,0,0,27.8,4.32,0,0,0,0,0,0,0.09074,0.55363,0.33822,1.32
1424,1.3836,0,0,0,28.1,4.4,0,0,0,0,0,0,0.09413,0.5644,0.32592,1.32
1425,1.3835,0,0,0,28.4,4.48,0,0,0,0,0,0,0.0976,0.57565,0.31311,1.32
1426,1.3834,0,0,0,28.6,4.56,0,0,0,0,0,0,0.10104,0.58709,0.30015,1.32
1427,1.3833,0,0,0,28.8,4.64,0,0,0,0,0,0,0.10438,0.5984,0.28738,1.32
1428,1.3831,0,0,0,28.9,4.71,0,0,0,0,0,0,0.10751,0.60928,0.27516,1.32
1429,1.383,0,0,0,29.1,4.78,0,0,0,0,0,0,0.11035,0.61944,0.26386,1.32
1430,1.3829,0,0,0,29.3,4.85,0,0,0,0,0,0,0.11281,0.62855,0.25381,1.32
1431,1.3827,0,0,0,29.4,4.91,0,0,0,0,0,0,0.1148,0.6364,0.24529,1.32
1432,1.3826,0,0,0,29.6,4.97,0,0,0,0,0,0,0.11637,0.64306,0.23821,1.32
1433,1.3825,0,0,0,29.7,5.03,0,0,0,0,0,0,0.11754,0.64868,0.2324,1.32
1434,1.3824,0,0,0,29.8,5.07,0,0,0,0,0,0,0.11836,0.6534,0.22769,1.32
1435,1.3822,0,0,0,29.9,5.13,0,0,0,0,0,0,0.11888,0.65739,0.22389,1.32
1436,1.3821,0,0,0,30,5.18,0,0,0,0,0,0,0.11913,0.66078,0.22083,1.32
1437,1.382,0,0,0,30.1,5.22,0,0,0,0,0,0,0.11917,0.66372,0.21835,1.32
1438,1.3818,0,0,0,30.2,5.27,0,0,0,0,0,0,0.11903,0.66637,0.21626,1.32
1439,1.3817,0,0,0,30.3,5.32,0,0,0,0,0,0,0.11876,0.66888,0.21439,1.32
1440,1.3816,0,0,0,30.4,5.36,0,0,0,0,0,0,0.11841,0.67139,0.21256,1.32
1441,1.3815,0,0,0,30.4,5.4,0,0,0,0,0,0,0.118,0.67403,0.21064,1.32
1442,1.3813,0,0,0,30.5,5.44,0,0,0,0,0,0,0.11755,0.67679,0.20862,1.32
1443,1.3812,0,0,0,30.5,5.46,0,0,0,0,0,0,0.11707,0.67964,0.20653,1.32
1444,1.3811,0,0,0,30.5,5.48,0,0,0,0,0,0,0.11656,0.68255,0.20438,1.32
1445,1.3809,0,0,0,30.5,5.5,0,0,0,0,0,0,0.11604,0.68548,0.20222,1.32
1446,1.3808,0,0,0,30.6,5.52,0,0,0,0,0,0,0.1155,0.68841,0.20006,1.32
1447,1.3807,0,0,0,30.6,5.55,0,0,0,0,0,0,0.11496,0.6913,0.19793,1.32
1448,1.3805,0,0,0,30.6,5.56,0,0,0,0,0,0,0.11442,0.69411,0.19586,1.32
1449,1.3804,0,0,0,30.6,5.58,0,0,0,0,0,0,0.11389,0.69683,0.19388,1.32
1450,1.3803,0,0,0,30.5,5.58,0,0,0,0,0,0,0.11336,0.69941,0.192,1.32
1451,1.3801,0,0,0,30.5,5.6,0,0,0,0,0,0,0.11286,0.70183,0.19026,1.32
1452,1.38,0,0,0,30.5,5.61,0,0,0,0,0,0,0.11237,0.70411,0.18864,1.32
1453,1.3798,0,0,0,30.5,5.64,0,0,0,0,0,0,0.11189,0.70626,0.18713,1.32
1454,1.3797,0,0,0,30.4,5.65,0,0,0,0,0,0,0.11141,0.70833,0.1857,1.32
1455,1.3795,0,0,0,30.4,5.68,0,0,0,0,0,0,0.11092,0.71031,0.18434,1.32
1456,1.3794,0,0,0,30.3,5.68,0,0,0,0,0,0,0.11042,0.71225,0.18304,1.32
1457,1.3793,0,0,0,30.2,5.69,0,0,0,0,0,0,0.10989,0.71416,0.18177,1.32
1458,1.3791,0,0,0,30.1,5.68,0,0,0,0,0,0,0.10934,0.71607,0.18052,1.32
1459,1.379,0,0,0,30.1,5.69,0,0,0,0,0,0,0.10876,0.718,0.17927,1.32
1460,1.3788,0,0,0,30,5.71,0,0,0,0,0,0,0.10813,0.71997,0.178,1.32
1461,1.3787,0,0,0,29.8,5.72,0,0,0,0,0,0,0.10746,0.72201,0.1767,1.32
1462,1.3785,0,0,0,29.7,5.72,0,0,0,0,0,0,0.10675,0.72411,0.17537,1.32
1463,1.3784,0,0,0,29.6,5.72,0,0,0,0,0,0,0.10601,0.72628,0.17399,1.32
1464,1.3782,0,0,0,29.4,5.73,0,0,0,0,0,0,0.10526,0.72851,0.17256,1.32
1465,1.3781,0,0,0,29.2,5.74,0,0,0,0,0,0,0.1045,0.7308,0.17108,1.32
1466,1.3779,0,0,0,29,5.74,0,0,0,0,0,0,0.10374,0.73315,0.16954,1.32
1467,1.3778,0,0,0,28.7,5.75,0,0,0,0,0,0,0.103,0.73556,0.16794,1.32
1468,1.3776,0,0,0,28.5,5.75,0,0,0,0,0,0,0.10228,0.73803,0.16627,1.32
1469,1.3775,0,0,0,28.3,5.74,0,0,0,0,0,0,0.10159,0.74055,0.16452,1.32
1470,1.3773,0,0,0,28,5.76,0,0,0,0,0,0,0.10095,0.74312,0.16269,1.32
1471,1.3772,0,0,0,27.8,5.77,0,0,0,0,0,0,0.10036,0.74574,0.16078,1.32
1472,1.377,0,0,0,27.5,5.78,0,0,0,0,0,0,0.09982,0.7484,0.1588,1.32
1473,1.3769,0,0,0,27.2,5.79,0,0,0,0,0,0,0.09932,0.75109,0.15677,1.32
1474,1.3767,0,0,0,27,5.8,0,0,0,0,0,0,0.09885,0.75381,0.15469,1.32
1475,1.3766,0,0,0,26.6,5.81,0,0,0,0,0,0,0.09841,0.75653,0.15258,1.32
1476,1.3764,0,0,0,26.4,5.81,0,0,0,0,0,0,0.09798,0.75926,0.15047,1.32
1477,1.3763,0,0,0,26.1,5.82,0,0,0,0,0,0,0.09756,0.76198,0.14835,1.32
1478,1.3761,0,0,0,25.8,5.83,0,0,0,0,0,0,0.09715,0.76468,0.14624,1.32
1479,1.376,0,0,0,25.6,5.82,0,0,0,0,0,0,0.09673,0.76735,0.14417,1.32
1480,1.3758,0,0,0,25.2,5.83,0,0,0,0,0,0,0.0963,0.76998,0.14214,1.32
1481,1.3756,0,0,0,25,5.85,0,0,0,0,0,0,0.09585,0.77257,0.14016,1.32
1482,1.3755,0,0,0,24.7,5.88,0,0,0,0,0,0,0.09538,0.77511,0.13824,1.32
1483,1.3753,0,0,0,24.4,5.9,0,0,0,0,0,0,0.09489,0.77762,0.13637,1.32
1484,1.3752,0,0,0,24.1,5.91,0,0,0,0,0,0,0.09437,0.7801,0.13454,1.32
1485,1.375,0,0,0,23.9,5.92,0,0,0,0,0,0,0.09382,0.78255,0.13275,1.32
1486,1.3749,0,0,0,23.6,5.94,0,0,0,0,0,0,0.09325,0.78498,0.131,1.32
1487,1.3747,0,0,0,23.3,5.96,0,0,0,0,0,0,0.09264,0.78739,0.12928,1.32
1488,1.3745,0,0,0,23.1,5.96,0,0,0,0,0,0,0.09201,0.7898,0.12759,1.32
1489,1.3744,0,0,0,22.7,5.97,0,0,0,0,0,0,0.09134,0.7922,0.12591,1.32
1490,1.3742,0,0,0,22.5,5.98,0,0,0,0,0,0,0.09064,0.79461,0.12426,1.32
1491,1.3741,0,0,0,22.2,5.99,0,0,0,0,0,0,0.08991,0.79703,0.12262,1.32
1492,1.3739,0,0,0,21.9,5.99,0,0,0,0,0,0,0.08914,0.79945,0.12099,1.32
1493,1.3737,0,0,0,21.6,6.02,0,0,0,0,0,0,0.08834,0.80189,0.11937,1.32
1494,1.3736,0,0,0,21.4,6.01,0,0,0,0,0,0,0.08751,0.80435,0.11774,1.32
1495,1.3734,0,0,0,21.1,6.03,0,0,0,0,0,0,0.08666,0.80683,0.11611,1.32
1496,1.3733,0,0,0,20.8,6.01,0,0,0,0,0,0,0.08579,0.80933,0.11446,1.32
1497,1.3731,0,0,0,20.5,6.02,0,0,0,0,0,0,0.0849,0.81186,0.1128,1.32
1498,1.3729,0,0,0,20.3,6.02,0,0,0,0,0,0,0.08399,0.81441,0.11111,1.32
1499,1.3728,0,0,0,20,6.03,0,0,0,0,0,0,0.08307,0.817,0.10939,1.32
1500,1.3726,0,0,0,19.7,6.03,0,0,0,0,0,0,0.08214,0.81962,0.10765,1.32
1501,1.3724,0,0,0,19.5,6.04,0,0,0,0,0,0,0.0812,0.82228,0.10587,1.32
1502,1.3723,0,0,0,19.2,6.03,0,0,0,0,0,0,0.08026,0.82496,0.10406,1.32
1503,1.3721,0,0,0,19,6.01,0,0,0,0,0,0,0.07932,0.82765,0.10223,1.32
1504,1.3719,0,0,0,18.7,5.99,0,0,0,0,0,0,0.07838,0.83035,0.1004,1.32
1505,1.3718,0,0,0,18.5,5.99,0,0,0,0,0,0,0.07744,0.83303,0.09858,1.32
1506,1.3716,0,0,0,18.3,5.98,0,0,0,0,0,0,0.07651,0.83568,0.09677,1.32
1507,1.3715,0,0,0,18,5.97,0,0,0,0,0,0,0.0756,0.8383,0.09499,1.32
1508,1.3713,0,0,0,17.8,5.97,0,0,0,0,0,0,0.0747,0.84086,0.09324,1.32
1509,1.3711,0,0,0,17.6,5.97,0,0,0,0,0,0,0.07382,0.84336,0.09155,1.32
1510,1.371,0,0,0,17.3,5.95,0,0,0,0,0,0,0.07297,0.84578,0.08991,1.32
1511,1.3708,0,0,0,17.1,5.95,0,0,0,0,0,0,0.07214,0.84812,0.08835,1.32
1512,1.3706,0,0,0,16.9,5.94,0,0,0,0,0,0,0.07133,0.85037,0.08685,1.32
1513,1.3705,0,0,0,16.7,5.93,0,0,0,0,0,0,0.07054,0.85256,0.0854,1.32
1514,1.3703,0,0,0,16.5,5.93,0,0,0,0,0,0,0.06978,0.85468,0.084,1.32
1515,1.3702,0,0,0,16.2,5.93,0,0,0,0,0,0,0.06903,0.85674,0.08264,1.32
1516,1.37,0,0,0,16.1,5.91,0,0,0,0,0,0,0.0683,0.85876,0.08132,1.32
1517,1.3698,0,0,0,15.8,5.9,0,0,0,0,0,0,0.06758,0.86075,0.08002,1.32
1518,1.3697,0,0,0,15.6,5.88,0,0,0,0,0,0,0.06687,0.86271,0.07873,1.32
1519,1.3695,0,0,0,15.5,5.88,0,0,0,0,0,0,0.06617,0.86464,0.07746,1.32
1520,1.3694,0,0,0,15.3,5.88,0,0,0,0,0,0,0.06547,0.86657,0.07619,1.32
1521,1.3692,0,0,0,15,5.86,0,0,0,0,0,0,0.06478,0.8685,0.07491,1.32
1522,1.369,0,0,0,14.9,5.84,0,0,0,0,0,0,0.0641,0.87042,0.07363,1.32
1523,1.3689,0,0,0,14.7,5.83,0,0,0,0,0,0,0.06341,0.87235,0.07235,1.32
1524,1.3687,0,0,0,14.5,5.82,0,0,0,0,0,0,0.06272,0.87427,0.07107,1.32
1525,1.3686,0,0,0,14.3,5.81,0,0,0,0,0,0,0.06203,0.87618,0.06979,1.32
1526,1.3684,0,0,0,14.1,5.8,0,0,0,0,0,0,0.06133,0.8781,0.06852,1.32
1527,1.3682,0,0,0,14,5.79,0,0,0,0,0,0,0.06062,0.88,0.06726,1.32
1528,1.3681,0,0,0,13.8,5.78,0,0,0,0,0,0,0.0599,0.88191,0.06601,1.32
1529,1.3679,0,0,0,13.6,5.78,0,0,0,0,0,0,0.05917,0.8838,0.06477,1.32
1530,1.3678,0,0,0,13.5,5.78,0,0,0,0,0,0,0.05842,0.88569,0.06354,1.32
1531,1.3676,0,0,0,13.3,5.77,0,0,0,0,0,0,0.05765,0.88758,0.06233,1.32
1532,1.3674,0,0,0,13.2,5.76,0,0,0,0,0,0,0.05687,0.88945,0.06114,1.32
1533,1.3673,0,0,0,13,5.77,0,0,0,0,0,0,0.05607,0.89131,0.05997,1.32
1534,1.3671,0,0,0,12.8,5.76,0,0,0,0,0,0,0.05526,0.89316,0.05881,1.32
1535,1.367,0,0,0,12.7,5.76,0,0,0,0,0,0,0.05444,0.895,0.05767,1.32
1536,1.3668,0,0,0,12.5,5.74,0,0,0,0,0,0,0.05362,0.89682,0.05654,1.32
1537,1.3666,0,0,0,12.4,5.74,0,0,0,0,0,0,0.0528,0.89862,0.05543,1.32
1538,1.3665,0,0,0,12.2,5.76,0,0,0,0,0,0,0.05197,0.90041,0.05434,1.32
1539,1.3663,0,0,0,12.1,5.76,0,0,0,0,0,0,0.05115,0.90218,0.05326,1.32
1540,1.3661,0,0,0,11.9,5.75,0,0,0,0,0,0,0.05033,0.90392,0.0522,1.32
1541,1.366,0,0,0,11.8,5.75,0,0,0,0,0,0,0.04951,0.90564,0.05116,1.32
1542,1.3658,0,0,0,11.7,5.75,0,0,0,0,0,0,0.04871,0.90734,0.05012,1.32
1543,1.3656,0,0,0,11.5,5.75,0,0,0,0,0,0,0.04791,0.90902,0.0491,1.32
1544,1.3655,0,0,0,11.4,5.74,0,0,0,0,0,0,0.04713,0.91069,0.04809,1.32
1545,1.3653,0,0,0,11.3,5.74,0,0,0,0,0,0,0.04635,0.91234,0.04708,1.32
1546,1.3651,0,0,0,11.1,5.75,0,0,0,0,0,0,0.04558,0.91398,0.04608,1.32
1547,1.365,0,0,0,11,5.74,0,0,0,0,0,0,0.04482,0.91561,0.04507,1.32
1548,1.3648,0,0,0,10.9,5.74,0,0,0,0,0,0,0.04407,0.91724,0.04407,1.32
1549,1.3646,0,0,0,10.8,5.74,0,0,0,0,0,0,0.04333,0.91886,0.04307,1.32
1550,1.3645,0,0,0,10.6,5.73,0,0,0,0,0,0,0.0426,0.92049,0.04206,1.32
1551,1.3643,0,0,0,10.5,5.73,0,0,0,0,0,0,0.04188,0.92211,0.04104,1.32
1552,1.3641,0,0,0,10.4,5.73,0,0,0,0,0,0,0.04118,0.92373,0.04002,1.32
1553,1.364,0,0,0,10.3,5.72,0,0,0,0,0,0,0.04048,0.92535,0.039,1.32
1554,1.3638,0,0,0,10.2,5.72,0,0,0,0,0,0,0.03979,0.92697,0.03797,1.32
1555,1.3636,0,0,0,10.1,5.72,0,0,0,0,0,0,0.03911,0.92859,0.03695,1.32
1556,1.3635,0,0,0,10,5.7,0,0,0,0,0,0,0.03843,0.93019,0.03592,1.32
1557,1.3633,0,0,0,9.91,5.69,0,0,0,0,0,0,0.03777,0.93179,0.0349,1.32
1558,1.3631,0,0,0,9.84,5.7,0,0,0,0,0,0,0.0371,0.93338,0.03389,1.32
1559,1.363,0,0,0,9.75,5.7,0,0,0,0,0,0,0.03644,0.93496,0.03289,1.32
1560,1.3628,0,0,0,9.66,5.71,0,0,0,0,0,0,0.03578,0.93652,0.03189,1.32
1561,1.3627,0,0,0,9.56,5.73,0,0,0,0,0,0,0.03513,0.93807,0.03091,1.32
1562,1.3625,0,0,0,9.48,5.73,0,0,0,0,0,0,0.03447,0.93961,0.02994,1.32
1563,1.3623,0,0,0,9.38,5.74,0,0,0,0,0,0,0.03382,0.94113,0.02899,1.32
1564,1.3622,0,0,0,9.31,5.74,0,0,0,0,0,0,0.03316,0.94264,0.02804,1.32
